,baseline,v5,v5(compound),defensive,defensive(fixed),balanced,balanced(fixed),aggressive,aggressive(fixed),SOXL 보유
2022-06-02,425339805.9124906,379938430.13479406,282450928.77681124,576256683.6220903,287020637.64261377,1295558621.5377412,386877185.41803676,1619819110.71017,474322948.9988292,24107534.87141018
2022-06-03,425332313.41263515,379930937.6349386,282450928.77681124,576124060.0166978,286997607.7854038,1295182464.8844202,386848122.26118094,1616857617.8381615,474142261.57732064,22018828.95463932
2022-06-06,425326051.12826914,379924675.3505726,282450928.77681124,576122891.4761349,286997404.87037796,1295179150.585234,386847866.187026,1616831524.2589867,474140669.5486571,22000425.46168233
2022-06-07,425534389.7571587,380133013.97946215,282450928.77681124,576163060.9265025,287004380.2252059,1295293082.0831096,386856668.9264282,1617728510.4371574,474195396.7172397,22635322.742737595
2022-06-08,425526897.2584369,380125521.48074037,282450928.77681124,576069585.4962672,286988148.3801691,1295027522.376046,386836150.87004703,1615718495.3949575,474072761.12402207,21080288.733768966
2022-06-09,424919197.5146245,379517821.7369279,282450928.77681124,575603033.5199981,286907132.4451648,1293669037.5927427,386731189.6630744,1611516624.436753,473816395.41194296,19405647.662553523
2022-06-10,422811054.9591063,377409679.18140984,282450928.77681124,574531467.752744,286721056.9231043,1290539711.4760044,386489407.1637331,1603541165.158931,473329794.4864851,17307736.681309767
2022-06-13,417637922.7544614,372236546.9767649,282450928.77681124,572236517.5997275,286322542.84130454,1283829396.9800017,385970945.18512017,1587890435.039579,472374907.81540084,14308099.101098437
2022-06-14,418125398.8907759,372730098.07747996,282450928.77681124,572435493.8940816,286357094.72694796,1284411409.9336295,386015913.5077965,1589181667.8644056,472453688.86933833,14501325.823163603
2022-06-15,419415227.028337,374341171.25151193,282450928.77681124,573164396.9886849,286483667.4749813,1286543478.2002313,386180644.43548983,1593911797.1741533,472742284.8259447,15283441.567890765
2022-06-16,415691789.75193226,370617733.9751072,282450928.77681124,570809564.0363617,286074754.8497753,1279655481.4787447,385648454.11698407,1578634106.635131,471810158.14882416,12486230.086227091
2022-06-17,416014638.00999296,370946633.66188836,282450928.77681124,570947240.7582213,286098662.1718254,1280058418.7108002,385679586.43346685,1579492321.2202277,471862519.7742557,12605847.576456308
2022-06-21,417798284.342471,373209624.8082272,282450928.77681124,572001489.038477,286281730.54254484,1283143860.694591,385917978.2937537,1586066664.5998878,472263635.42933977,13617997.97716101
2022-06-22,417140967.9400501,372552308.4058063,282450928.77681124,571706691.2718422,286230539.425765,1282281644.7738636,385851360.5260592,1584141493.9382024,472146176.3849126,13165630.20421497
2022-06-23,416419001.9687433,371830342.4344995,282450928.77681124,571538579.1606166,286201347.0515618,1281789955.3678668,385813370.9113477,1583043641.3048522,472079193.8966577,12907661.82735603
2022-06-24,421941844.39669883,377353184.86245507,282450928.77681124,572618352.8468353,286388847.86440057,1284948045.9927318,386057375.8555246,1590095080.8245547,472509418.27328247,14566033.350014945
2022-06-27,421929860.05358446,377341200.51934063,282450928.77681124,572612949.5411227,286387909.5898102,1284932242.561576,386056154.8280763,1590059794.6493819,472507265.3834116,14556820.70155484
2022-06-28,420520387.06654894,375931727.53230524,282450928.77681124,571942901.2680689,286271556.8786428,1282972504.890297,385904738.7549223,1585684058.3881419,472240291.7534164,13414386.88061221
2022-06-29,418703233.79907894,374114574.2648352,282450928.77681124,571392553.0608369,286175989.87463313,1281362834.6252618,385780370.0936588,1582094434.4392753,472021280.625064,12483854.402234394
2022-06-30,417476977.9164853,372888318.38224155,282450928.77681124,570997220.6868391,286107341.0990498,1280191782.8149383,385689890.6028689,1579632951.864123,471871099.96996397,12069264.365564868
2022-07-01,412538993.8738519,367950334.3396081,282450928.77681124,569675095.3599203,285877756.3475079,1274733592.2460585,385268172.0256437,1568474820.1706016,471190316.9555555,10687285.568686703
2022-07-05,413718395.1647652,369129735.6305214,282450928.77681124,569986763.6575564,285931877.00250137,1275909638.3164272,385359037.39014286,1570839823.0833623,471334611.16683185,10917616.948163731
2022-07-06,414505544.58225405,369916885.04801023,282450928.77681124,570255957.1976264,285978621.99010223,1276925410.5568795,385437519.4472683,1572882518.8313432,471459240.6843018,11138729.04319185
2022-07-07,418778294.8077289,374189635.2734851,282450928.77681124,571894076.3751619,286263078.52135026,1283110174.7103333,385915375.59874433,1585321300.8549862,472218159.0905563,12631266.257580075
2022-07-08,418995939.957337,374407280.42309326,282450928.77681124,572015255.4860104,286284121.0620911,1283618154.1009524,385954623.83369845,1586362489.1770723,472281684.3601934,12815528.706766177
2022-07-11,418089482.1196275,373500822.58538365,282450928.77681124,571466127.4739025,286188765.94283146,1281316225.0720212,385776768.8792582,1581644302.4406507,471993817.04717106,11894211.720843669
2022-07-12,418245065.1742015,373656405.63995767,282450928.77681124,571498363.330517,286194363.6429745,1281451356.867299,385787209.62655777,1581921277.5498464,472010715.9290747,11949491.4035979
2022-07-13,418928175.46303904,374339515.9287952,282450928.77681124,571655855.588838,286221711.89828753,1282111559.9406579,385838219.1868256,1583274473.6496897,472093277.50347096,12244313.218292464
2022-07-14,419981261.4497961,375392601.9155523,282450928.77681124,572002168.4297943,286281848.51765937,1283563293.5330284,385950385.11752343,1586250043.3107233,472274823.7819216,12962939.614113458
2022-07-15,420640912.34413624,376052252.80989254,282450928.77681124,572415562.490516,286353633.673565,1285291672.2734997,386083925.60390615,1589794725.7176094,472491092.9244951,13921110.037871586
2022-07-18,420633419.8441648,376044760.3099211,282450928.77681124,572376385.7540222,286346830.7017657,1285184751.3893354,386075664.5286329,1589549387.8154724,472476124.3006114,13746060.237145592
2022-07-19,421644330.2476955,377055670.7134518,282450928.77681124,572793688.0651511,286419294.5185217,1286323647.4025705,386163659.5519374,1592163500.5515337,472635617.26926786,15616335.946364526
2022-07-20,421644330.2476955,377055670.7134518,282450928.77681124,572957407.4560387,286447724.10451806,1286770275.5293424,386198167.5772242,1593249539.8541625,472701878.9993242,16767978.623773659
2022-07-21,421644330.2476955,377055670.7134518,282450928.77681124,573063427.7129176,286466134.3367694,1287059499.8446355,386220514.0426334,1593952829.5819154,472744788.30654633,17597168.17709672
2022-07-22,421636837.7415284,377048178.2072847,282450928.77681124,572903852.416729,286438424.36557245,1286622989.9071095,386186787.78345007,1592900037.5483115,472680555.06805545,16261255.466514276
2022-07-25,421480767.9587663,376892108.4245226,282450928.77681124,572757215.6500667,286412961.14740723,1286182825.3518376,386152779.1559293,1592009949.5706937,472626248.77439135,15938792.862444198
2022-07-26,420717179.53270775,376128519.99846405,282450928.77681124,572386911.5656338,286348658.4905497,1284278035.3468175,386005608.52846724,1588257554.0107832,472397306.57952446,15137250.73448546
2022-07-27,425100999.9307927,380512340.396549,282450928.77681124,574155851.120648,286655831.7516331,1291619974.4446373,386572871.9963388,1602558274.665401,473269826.10007435,17256282.172103234
2022-07-28,425100999.9307927,380512340.396549,282450928.77681124,574368935.8002527,286692833.5337096,1292174159.646163,386615690.25117207,1603699182.4430463,473339435.48069125,17845923.905495554
2022-07-29,425100999.9307927,380512340.396549,282450928.77681124,574392973.5722095,286697007.6507845,1292230965.4663358,386620079.2642266,1603855979.6836634,473349002.0372663,18269728.486621987
2022-08-01,425100999.9307927,380512340.396549,282450928.77681124,574401381.5056218,286698467.6737219,1292250835.009749,386621614.4534936,1603910824.2325146,473352348.228037,18435571.326878287
2022-08-02,425093507.43063164,380504847.89638793,282450928.77681124,574397272.4385303,286697754.14140534,1292241122.837647,386620864.05767125,1603884360.067761,473350733.58910376,18352647.062754933
2022-08-03,425698494.2248998,381109834.6906561,282450928.77681124,574443360.5858874,286705757.2676178,1292349901.7212048,386629268.6883684,1604212700.5619917,473370766.3900739,19854397.873601668
2022-08-04,425698494.2248998,381109834.6906561,282450928.77681124,574456554.5116231,286708048.36975485,1292381042.4936934,386631674.73156196,1604306696.53157,473376501.29814535,20333483.085480735
2022-08-05,425691001.7345192,381102342.2002755,282450928.77681124,574444858.6347668,286706017.4011867,1292332423.3466578,386627918.2490326,1604183455.8072603,473368982.10101646,19863608.62606497
2022-08-08,425329041.40985507,380740381.87561136,282450928.77681124,574414636.699647,286700769.41499025,1291262874.7963154,386545281.24923724,1602090034.165019,473241257.6812679,18923866.343222253
2022-08-09,423281522.5227666,378692862.9885229,282450928.77681124,573395152.9313494,286523737.84099334,1285513784.4192522,386101086.75225914,1590996814.9466398,472564435.12473124,16298114.592340304
2022-08-10,427032946.5735658,382444287.0393221,282450928.77681124,574977679.7496563,286798540.85625374,1292319037.0470765,386626883.9774837,1604057980.231908,473361326.55053824,18343436.31029163
2022-08-11,426959946.9137666,382371287.3795229,282450928.77681124,574940786.3288928,286792134.37823904,1292097671.7146475,386609780.53049684,1603630402.6051247,473335239.0662129,18223666.192319866
2022-08-12,428547389.13240457,383958729.59816086,282450928.77681124,575456685.8874011,286881719.43462455,1295193136.2962928,386848946.7711674,1609609439.0924053,473700033.6926675,19900463.01189899
2022-08-15,428547389.13240457,383958729.59816086,282450928.77681124,575502104.9088086,286889606.36828566,1295435615.4080477,386867681.5413675,1610135824.4744685,473732149.6630632,20066300.164164882
2022-08-16,428539896.62741363,383951237.0931699,282450928.77681124,575354983.2971863,286864058.95764077,1295419248.1810508,386866418.08783865,1608399121.4746795,473626189.45970637,19476654.638778955
2022-08-17,427963876.5309148,383375216.9966711,282450928.77681124,574983779.9250844,286799600.1410518,1294171423.1012142,386770093.340781,1601752103.358513,473220639.753515,18011760.10976305
2022-08-18,429273976.93757725,384685317.40333354,282450928.77681124,575681390.4666562,286920738.99196017,1296356948.508305,386938803.0304866,1609500323.07461,473693376.2760357,19246325.15529873
2022-08-19,429266484.4316315,384677824.8973878,282450928.77681124,574868733.3555504,286779622.5053887,1293812025.4495926,386742349.9587598,1600504655.2585883,473144530.10531306,17661659.560312655
2022-08-22,428421496.1355615,383832836.6013178,282450928.77681124,573252497.0238588,286498965.8920635,1288863850.4865165,386360379.9940451,1585868444.3972125,472251541.5635565,15699252.62650067
2022-08-23,428737371.3176732,384148711.7834295,282450928.77681124,573560121.5193322,286552384.3478812,1289795348.25267,386432286.1355062,1585868444.3972125,472251541.5635565,15966433.651819717
2022-08-24,428779240.4799176,384190580.9456739,282450928.77681124,573635284.1503608,286565436.2073522,1290022943.3367145,386449855.13556594,1585868444.3972125,472251541.5635565,16040138.631494159
2022-08-25,429606881.4036643,385018221.8694206,282450928.77681124,575279748.4927509,286850994.565384,1295002840.1511328,386834273.8403774,1585868444.3972125,472251541.5635565,17799857.81919983
2022-08-26,429599388.91027325,385010729.37602955,282450928.77681124,573517505.4167968,286544984.1361819,1289597771.4248185,386417034.3680311,1585842792.8539104,472249924.0559131,14722655.95782393
2022-08-29,429150855.5396195,384562196.0053758,282450928.77681124,572742221.4712255,286410357.4344658,1287254824.4908798,386236172.663592,1584324139.0019977,472154162.40195763,13865831.303115759
2022-08-30,428390175.43684083,383801515.9025971,282450928.77681124,572077301.358695,286294895.2194077,1285246831.4159172,386081167.4243443,1582372931.9834704,472031125.2720229,13331468.304479264
2022-08-31,427596633.2572571,383007973.7230134,282450928.77681124,571584339.7850462,286209293.3039905,1283331028.651389,385933278.7341044,1580142041.4292564,471890452.15616035,12935299.772736344
2022-09-01,425360380.02791876,380771720.49367505,282450928.77681124,570639366.5900962,286045200.3607882,1278852439.8788474,385587558.05765605,1574372464.4935846,471526640.3307813,12179819.939079726
2022-09-02,423902709.6142867,379314050.080043,282450928.77681124,570092883.2672005,285950304.48718655,1276484648.204336,385404778.48556864,1571102063.2215667,471320418.8573941,11848143.738551142
2022-09-06,421861455.8441243,377272796.3098806,282450928.77681124,569424968.4040985,285834322.2389274,1273082289.0950205,385142136.40063226,1566171330.90773,471009502.00100183,11442767.29834012
2022-09-07,425025744.3760665,380453208.56649435,282450928.77681124,570288251.1091796,285984229.77138376,1278140764.0629618,385532620.87610716,1573757952.1577258,471487891.0676863,11967914.804521307
2022-09-08,426845860.80505073,383075604.27443016,282450928.77681124,571188081.8535506,286140483.8069657,1283398703.4944694,385938502.83341706,1581638783.1408012,471984832.0977521,12575986.574825846
2022-09-09,429041172.01894313,385270915.48832256,282450928.77681124,572411450.8595991,286352919.69604456,1289491935.4373226,386408864.4531209,1590407033.6645792,472537731.08220166,13497303.560748354
2022-09-12,429143616.40453696,385378527.54844975,282450928.77681124,572514993.878008,286370899.7601666,1289970138.1072009,386445778.8828456,1591006709.48731,472575544.8002846,13617075.57471692
2022-09-13,428247290.92608416,383534709.9644172,282450928.77681124,570559655.7179587,286031358.70720035,1280947780.7079818,385749306.02908844,1579684114.5638003,471861576.69255716,11138729.04319185
2022-09-14,428787900.3999851,384415404.9407916,282450928.77681124,570975984.916945,286103653.5447341,1282621400.465611,385878499.6175403,1582038350.6901193,472010027.6018767,11479619.788177341
2022-09-15,428396291.13032144,383614327.77247113,282450928.77681124,570412196.7450731,286005752.7143619,1280360342.498537,385703959.25905544,1578851563.513416,471809078.5768827,10972892.83892436
