id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
166,2013-12-19,2014-03-20,closed,102308.77812096212,16436.40896321045,0.16065492389887887,22,20,61,time_soft
167,2014-03-06,2014-06-03,closed,117508.39524729029,5104.741815578393,0.04344150734792803,18,12,61,time_soft
168,2014-03-12,2014-06-09,closed,117510.02162196526,18209.983056479818,0.15496536214640574,21,20,61,time_soft
169,2014-03-17,2014-06-12,closed,117327.5485276767,15117.853719059358,0.12885169688424172,19,18,61,time_soft
170,2014-03-20,2014-06-17,closed,118904.64392883924,18365.12398765147,0.15445253760351388,20,19,61,time_soft
171,2014-06-03,2014-08-27,closed,122633.92705819738,10292.92946234749,0.08393215245780117,14,14,60,time_soft
172,2014-06-09,2014-09-04,closed,132154.24807602822,11467.99635608955,0.08677735693741773,16,16,61,time_soft
173,2014-06-12,2014-09-09,closed,131511.95930876184,10570.822584272384,0.08037917342144042,16,15,61,time_soft
174,2014-06-17,2014-09-12,closed,132304.69788525344,11539.72219444356,0.08722080454355331,17,16,61,time_soft
175,2014-08-27,2014-10-14,closed,142391.12609217296,-33151.49916529119,-0.23281998025517045,13,5,33,regime_bear
176,2014-09-04,2014-10-14,closed,143027.4376916616,-27591.268457653987,-0.19290891945596633,13,5,28,regime_bear
177,2014-09-09,2014-10-14,closed,142677.5886334906,-28036.215430609947,-0.19650048545906687,12,4,25,regime_bear
178,2014-09-12,2014-10-14,closed,143373.6608938867,-23655.567911720627,-0.1649924244399989,12,4,22,regime_bear
179,2014-11-10,2015-02-09,closed,114876.50538293661,12364.395369721173,0.10763206391511403,21,16,61,time_soft
180,2014-11-13,2015-02-12,closed,114876.50538293661,21561.581623532547,0.1876935719071346,22,18,61,time_soft
181,2014-11-18,2015-02-17,closed,115055.84145443732,21988.930117274707,0.1911152866235169,21,21,60,time_soft
182,2014-11-21,2015-02-20,closed,114697.16931143583,21007.94355349853,0.1831600873815457,20,20,60,time_soft
183,2015-02-09,2015-05-07,closed,126814.50419706269,13071.151414275635,0.10307300018272195,21,18,61,time_soft
184,2015-02-12,2015-05-12,closed,133687.57219244982,15607.399994388754,0.1167453319589134,21,19,61,time_soft
185,2015-02-18,2015-05-15,closed,134107.21804894338,19289.930419337732,0.1438396135568015,22,21,61,time_soft
186,2015-02-23,2015-05-20,closed,134107.21804894338,19860.901850057686,0.14809718775024702,22,21,61,time_soft
187,2015-05-07,2015-08-04,closed,147598.01531971263,16081.312757243515,0.10895344847564326,20,17,61,time_soft
188,2015-05-12,2015-08-07,closed,149046.36662702422,11309.590622699394,0.07587968011995003,20,16,61,time_soft
189,2015-05-15,2015-08-12,closed,151371.39756892723,11042.185963628337,0.07294763833174137,22,16,61,time_soft
190,2015-05-20,2015-08-17,closed,151697.9986175138,16467.317321955325,0.10855329320115463,23,16,61,time_soft
191,2015-08-04,2015-08-24,closed,166379.19794692245,-43271.344315074035,-0.2600766492989001,8,2,14,regime_bear
192,2015-08-07,2015-08-24,closed,162200.56512041268,-27765.561805164965,-0.17118042581758375,6,2,11,regime_bear
193,2015-08-12,2015-08-24,closed,162413.58353255567,-20895.644238701578,-0.12865699890497806,5,2,8,regime_bear
194,2015-08-17,2015-08-24,closed,166144.93680401426,-22214.933782799068,-0.13370815993630886,4,1,5,regime_bear
195,2015-10-23,2016-01-07,closed,136252.79459940502,-26732.47360620524,-0.1961976169721951,20,12,51,regime_bear
196,2015-10-28,2016-01-07,closed,136464.5501439344,-28016.344962256102,-0.20530126639267257,19,11,48,regime_bear
197,2015-11-02,2016-01-07,closed,137353.83995748498,-33148.14981590257,-0.24133398692139144,17,9,45,regime_bear
198,2015-11-05,2016-01-07,closed,134939.9936967956,-25954.290213526612,-0.19233949478199022,17,9,42,regime_bear
199,2016-04-18,2016-05-05,closed,107789.97994993241,-9890.902975735913,-0.09176087592121418,8,1,13,regime_bear
200,2016-04-21,2016-05-05,closed,107800.87928201363,-7609.3626981610105,-0.07058720437942308,7,1,10,regime_bear
201,2016-04-26,2016-05-05,closed,107502.28695870063,-3777.1099630397252,-0.035135159166342064,5,1,7,regime_bear
202,2016-04-29,2016-05-05,closed,105099.61100042297,-605.3141828239835,-0.005759433142160226,2,1,4,regime_bear
203,2016-06-02,2016-06-27,closed,102319.30749499227,-8287.632066987808,-0.08099773415094137,7,4,17,regime_bear
204,2016-06-07,2016-06-27,closed,102363.03371531125,-4947.100800214188,-0.04832897795871217,6,4,14,regime_bear
205,2016-06-10,2016-06-27,closed,101864.37910089116,1377.4082004572851,0.013521981016475218,4,4,11,regime_bear
206,2016-06-15,2016-06-27,closed,101030.76806131453,810.7667948894939,0.008024949334221114,3,3,8,regime_bear
207,2016-07-25,2016-10-19,closed,99557.66802702847,4619.547774672614,0.04640072298015732,17,11,61,time_soft
208,2016-07-28,2016-10-24,closed,99557.66802702847,8067.365504662797,0.08103208587080027,17,12,61,time_soft
209,2016-08-02,2016-10-27,closed,99553.46543499493,2979.5223014439625,0.02992886574490459,18,13,61,time_soft
210,2016-08-05,2016-11-01,closed,99561.87061906204,-1229.0800535192975,-0.012344887112677238,20,13,61,time_soft
211,2016-10-19,2017-01-18,closed,103848.48347233438,15701.848461431751,0.15119959325756338,24,23,61,time_soft
212,2016-10-24,2017-01-23,closed,106566.06169665218,15484.599253618146,0.14530516570741023,24,22,61,time_soft
213,2016-10-27,2017-01-25,closed,103887.4449187321,14467.042798730927,0.1392568929772798,21,21,60,time_soft
214,2016-11-01,2017-01-31,closed,98366.03754765543,12202.712904433185,0.12405412689843617,20,20,61,time_soft
215,2017-01-18,2017-04-17,closed,116994.42960536477,4873.754480677755,0.041658004548741946,15,10,61,time_soft
216,2017-01-23,2017-04-20,closed,117042.90252549565,7649.1729817435835,0.06535358246158797,15,11,61,time_soft
217,2017-01-26,2017-04-24,closed,117779.38737301508,9117.347297379629,0.07741038139809973,15,15,60,time_soft
218,2017-01-31,2017-04-27,closed,117671.01161285961,8611.498721925516,0.0731828392047614,14,14,60,time_soft
219,2017-04-17,2017-07-13,closed,122123.00565963713,9979.035434709229,0.0817129858605126,17,14,61,time_soft
220,2017-04-20,2017-07-18,closed,124381.52226281393,11547.124736469637,0.09283633554565247,16,15,61,time_soft
221,2017-04-25,2017-07-20,closed,125717.54088701028,11985.430753286473,0.0953361851394984,16,16,60,time_soft
222,2017-04-28,2017-07-25,closed,125770.08959086522,11340.47008018505,0.09016825953671515,15,15,60,time_soft
223,2017-07-13,2017-10-06,closed,134687.3576971337,11126.968340578343,0.08261330930256372,14,14,60,time_soft
224,2017-07-18,2017-10-12,closed,136127.1765314844,11329.891589076557,0.0832301960399223,15,15,61,time_soft
225,2017-07-21,2017-10-17,closed,136401.10158909345,11225.071397468504,0.08229458022475424,15,14,61,time_soft
226,2017-07-26,2017-10-20,closed,136577.29076924513,11538.040721884394,0.08447993555076846,16,14,61,time_soft
227,2017-10-06,2018-01-03,closed,147270.68488965897,20173.200373595606,0.1369804207042981,20,20,60,time_soft
228,2017-10-12,2018-01-09,closed,147356.43677089651,18622.760102858767,0.12637900665182775,19,19,60,time_soft
229,2017-10-17,2018-01-12,closed,147832.80432625135,18996.986833176587,0.12850318926002544,19,19,60,time_soft
230,2017-10-20,2018-01-18,closed,148117.53250161774,18780.027558336955,0.126791388170957,19,19,60,time_soft
231,2018-01-03,2018-04-06,closed,166148.4348000595,-10946.071063730873,-0.0658812770454516,21,14,64,time_soft
