date,usd,fx,krw_pre,krw_after
2024-04-02,925378.0046315274,1349.7377049180327,1247769814.3386478,715258324.3786877
2024-04-03,926781.0074648851,1349.896174863388,1249808328.5843012,716569929.1399662
2024-04-04,912293.134002632,1350.0546448087432,1230415167.819559,704432079.9417409
2024-04-05,919722.420772234,1350.2131147540983,1240580693.7662914,711036562.3609563
2024-04-08,921818.9401336398,1350.688524590164,1243846417.7706044,713238452.837969
2024-04-09,928464.5775589035,1350.8469945355191,1252960623.5046308,717604384.9711567
2024-04-10,922486.4368069781,1351.0054644808743,1245039177.8578603,712638282.7677475
2024-04-11,936359.3867042479,1351.1639344262296,1263911121.8543887,722564520.639951
2024-04-12,927418.2478966326,1351.3224043715848,1251989067.538222,715096993.9190874
2024-04-15,919470.006881569,1351.7978142076504,1241695849.6823163,708650009.66737
2024-04-16,925072.5214472217,1351.9562841530055,1249408200.46737,714693252.2517455
2024-04-17,907548.4361837395,1352.1147540983607,1225883746.8760526,699975869.3740028
2024-04-18,890592.4244514902,1352.2732240437158,1203121167.9539723,685736968.8926883
2024-04-19,846201.1199519653,1352.431693989071,1143285928.1839015,648326716.1449692
2024-04-22,863952.9971219874,1352.9071038251366,1167680466.710644,665660004.3475671
2024-04-23,889332.6362219685,1353.0655737704917,1202123250.45205,686241958.200328
2024-04-24,901052.1533437646,1353.224043715847,1218107331.2155054,697093530.9181166
