date,usd,fx,krw_pre,krw_after
2004-01-22,176452.39924408565,1165.6748633879781,205480645.73759297,186117249.32649437
2004-01-23,172649.24827473593,1165.5464480874316,201029688.40318042,181674974.1636092
2004-01-26,180890.54893215216,1165.1612021857923,210556093.36446986,190486330.2680327
2004-01-27,174636.9045511657,1165.032786885246,203254465.1371202,183199104.28272846
2004-01-28,172219.66866904646,1164.9043715846994,200419025.8795612,180369184.2205073
2004-01-29,167670.75282980525,1164.775956284153,195103757.71050978,175064758.3782469
2004-01-30,170947.70460488397,1164.6475409836066,198894928.8759941,179113790.66950035
2004-02-02,164100.70573817907,1164.2622950819673,190865398.88841453,171100704.75591356
2004-02-03,166062.6711974252,1164.1338797814208,193126055.65227273,173722668.5140091
2004-02-04,152660.2327806902,1164.0054644808743,177519825.3403054,158148417.95446292
2004-02-05,158645.972939308,1163.877049180328,184459946.90204194,165594265.28802267
2004-02-06,174290.34933799348,1163.7486338797814,202627528.4121077,183087848.97659189
2004-02-09,173322.38477502007,1163.363387978142,201435481.2830355,181897776.91091034
2004-02-10,174038.41087808477,1163.2349726775956,202245320.8018193,182843661.53533942
2004-02-11,180139.68262101948,1163.1065573770493,209312333.7665617,189189369.8900754
2004-02-12,177700.2596805888,1162.9781420765028,206455062.7870562,186337314.06990734
2004-02-13,174947.00772390384,1162.8497267759562,203233846.285727,183122306.37144253
2004-02-17,179268.7700394246,1162.3360655737704,208162394.45342037,188103814.64270243
2004-02-18,181347.20156965393,1162.207650273224,210552552.4674248,190110286.02323654
2004-02-19,179043.51477461826,1162.0792349726776,207854895.78032738,187417642.1735969
2004-02-20,176584.99317928625,1161.950819672131,204978099.46700233,184546485.1550227
2004-02-23,164805.1832562928,1161.5655737704917,191240786.46298382,170837628.97810093
2004-02-24,165290.31175827305,1161.4371584699454,191782527.4836564,171833717.16980678
2004-02-25,173158.51359660155,1161.308743169399,200889606.1877629,180787825.54335755
2004-02-26,176219.3974550136,1161.1803278688524,204418079.63403028,184452252.53627628
2004-02-27,174112.01309314964,1161.051912568306,201951134.6682511,181990112.56985253
2004-03-01,180561.74526336638,1160.6666666666667,209362636.3659813,189010732.67595646
2004-03-02,178898.57355786482,1160.5382513661202,207411226.50223544,187062955.94367328
2004-03-03,174766.13211422972,1160.4098360655737,202597740.9755122,182259352.25671998
2004-03-04,180081.15496809146,1160.2814207650274,208736082.25712714,188456694.5010932
2004-03-05,177901.4373985211,1160.1530054644809,206186700.57377172,185912628.04484606
2004-03-08,157286.49787985175,1159.7677595628415,182233575.6799214,162009681.9752632
2004-03-09,155069.45216029257,1159.639344262295,179644992.8254496,159426497.27075022
2004-03-10,145994.7828869026,1159.5109289617487,169113432.8958654,148916987.20878077
2004-03-11,140660.41948532892,1159.3825136612022,162916314.40113866,142732833.07661086
2004-03-12,152002.51620710638,1159.2540983606557,176033506.36785224,156607254.28854302
2004-03-15,139462.67171913874,1158.8688524590164,161457488.84717965,142061790.76756525
2004-03-16,144061.17454054818,1158.7404371584698,166762745.6190584,148234308.6180704
2004-03-17,152519.0335064635,1158.6120218579235,176533851.93080926,157984593.2691457
2004-03-18,147786.12406682665,1158.483606557377,171036765.24283051,152498957.78363526
2004-03-19,134840.9152456386,1158.3551912568305,156037636.5320757,137531307.42803583
2004-03-22,128918.80662087192,1157.9699453551912,149134968.48953798,130642252.73734628
2004-03-23,128923.79966671565,1157.8415300546449,149124205.26130727,130630624.6494519
2004-03-24,128928.79290594085,1157.7131147540983,149113440.97564724,130618995.63977946
2004-03-25,128933.78633855499,1157.5846994535518,149102675.63249215,130607365.70828106
2004-03-26,128938.77996456556,1157.4562841530055,149091909.2317763,130595734.85490887
2004-03-29,128943.77378398007,1157.0710382513662,149048058.150129,130551090.13897799
2004-03-30,128948.76779680599,1156.9426229508197,149037288.35276014,130539456.36002164
2004-03-31,128953.76200305081,1156.8142076502731,149026517.49758357,130527821.65901224
2004-04-01,128958.75640272204,1156.6857923497269,149015745.58453342,130516186.0359018
2004-04-02,128963.75099582715,1156.5573770491803,149004972.61354396,130504549.49064241
2004-04-05,128968.74578237366,1156.172131147541,148961108.55407834,130459893.67373194
2004-04-06,128973.74076236904,1156.0437158469945,148950332.18543068,130448254.202161
2004-04-07,128978.73593582079,1155.9153005464482,148939554.7585967,130436613.80826186
2004-04-08,128983.7313027364,1155.7868852459017,148928776.27351052,130424972.49198653
2004-04-12,128988.72686312336,1155.2732240437158,148868353.99446034,130363796.23756795
2004-04-13,128993.72261698917,1155.1448087431695,148857571.47000143,130352151.45337902
2004-04-14,128998.71856434131,1155.016393442623,148846787.88701844,130340505.74661689
2004-04-15,129003.71470518729,1154.8879781420765,148836003.24544555,130328859.11723356
2004-04-16,129008.7110395346,1154.7595628415302,148825217.54521704,130317211.56518121
