id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
204,2025-06-04,2025-09-02,closed,230911.02369183733,32853.41119726353,0.14227736152219436,18,33,61,time_soft
205,2025-06-09,2025-09-05,closed,231707.4743147478,38676.92626905239,0.1669213579900071,20,35,61,time_soft
206,2025-06-12,2025-09-10,closed,231808.37993036117,38650.50613932031,0.1667347235286814,19,37,61,time_soft
207,2025-06-17,2025-09-12,closed,233950.00337957742,32434.84199319854,0.1386400578100181,17,35,60,time_soft
208,2025-09-02,2025-11-26,closed,263698.1263648647,28562.12740815909,0.10831372904272832,18,32,61,time_soft
209,2025-09-05,2025-12-02,closed,268780.7542146642,36701.214267669595,0.13654703207789137,18,36,61,time_soft
210,2025-09-10,2025-12-05,closed,269997.86487964285,38912.14682354444,0.1441202019908207,19,41,61,time_soft
211,2025-09-15,2025-12-10,closed,270102.0203035032,40627.38567425916,0.15041496405175991,19,43,61,time_soft
212,2025-11-26,2026-02-25,closed,301789.97602235764,41325.1187344536,0.13693337094599886,15,34,60,time_soft
213,2025-12-02,2026-03-03,closed,306017.76447057177,31398.72289532965,0.10260424897113812,17,35,61,time_soft
214,2025-12-05,2026-03-06,closed,307570.32288534957,18003.458520815308,0.05853444621029418,19,35,61,time_soft
215,2025-12-10,2026-03-11,closed,309275.6895973689,36530.21313699623,0.11811537203119053,19,36,61,time_soft
216,2026-02-25,2026-05-22,closed,350154.4266488919,42646.75524524738,0.12179413424354704,17,41,61,time_soft
217,2026-03-03,2026-05-29,closed,339408.45675513777,48044.19422345852,0.14155273172264957,15,38,61,time_soft
218,2026-03-06,2026-06-02,closed,329505.5367044602,47322.62394003471,0.14361708277599983,13,28,60,time_soft
219,2026-03-11,2026-06-08,closed,341742.05930445937,46888.58295806385,0.13720460119393915,15,29,61,time_soft
220,2026-05-22,2026-08-20,closed,387696.8554412607,37313.46456448935,0.09624391851726705,23,45,61,time_soft
221,2026-05-29,2026-08-26,closed,388639.66409566044,30734.78788948506,0.07908299313968103,23,44,61,time_soft
222,2026-06-03,2026-08-31,closed,392023.62978574156,31990.44558753133,0.08160336050409904,24,47,61,time_soft
223,2026-06-08,2026-09-03,closed,389811.2045296037,25632.83185480389,0.06575704227315826,23,43,61,time_soft
224,2026-08-20,,active,424989.5893562078,14028.859425375384,0.03300988959900616,6,18,20,
225,2026-08-26,,active,424412.664674873,11809.750377605636,0.027826102660373376,4,12,16,
226,2026-08-31,,active,425529.9968774079,9258.502403571198,0.021757578717155644,3,9,13,
227,2026-09-03,,active,422020.1922280602,5714.339056572371,0.013540439916875672,2,6,10,
