id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
216,2025-05-16,2025-08-13,closed,111374.04583764203,7492.2567836477865,0.06727111983136348,13,26,60,time_soft
217,2025-06-17,2025-09-12,closed,112303.89039558577,8383.996766638307,0.07465455325818214,13,31,60,time_soft
218,2025-06-23,2025-09-17,closed,112394.95145944573,7552.481588215116,0.06719591485334817,13,32,60,time_soft
219,2025-06-26,2025-09-22,closed,110734.21467706107,7440.886860792181,0.06719591485334825,13,32,60,time_soft
220,2025-08-13,2025-11-07,closed,118223.21761761425,8373.766231583702,0.07083013303417385,12,24,61,time_soft
221,2025-09-12,2025-12-09,closed,120718.40780001518,10452.267458924956,0.08658387440166057,14,31,61,time_soft
222,2025-09-17,2025-12-12,closed,120760.72002729723,9451.27894292527,0.07826451300380509,14,32,61,time_soft
223,2025-09-22,2025-12-17,closed,121237.68913774344,8330.312215432765,0.06871058228409758,15,35,61,time_soft
224,2025-11-07,2026-02-06,closed,128254.8105469622,10898.590461769549,0.08497607548045058,14,28,61,time_soft
225,2025-12-09,2026-03-10,closed,131289.897705388,8560.012939325426,0.0651993267489166,15,29,61,time_soft
226,2025-12-12,2026-03-13,closed,130894.73946990664,7628.197696522775,0.05827734351598245,15,27,61,time_soft
227,2025-12-17,2026-03-18,closed,129280.92591451766,8145.007208271705,0.06300238918196871,14,26,61,time_soft
228,2026-02-06,2026-05-05,closed,139215.7191429914,7574.231603131123,0.05440643951529259,13,36,60,time_soft
229,2026-03-10,2026-06-05,closed,140014.09937262302,9402.837094311326,0.06715635879846157,12,25,61,time_soft
230,2026-03-13,2026-06-10,closed,139230.1887668196,10322.39153384011,0.07413903281513091,13,30,61,time_soft
231,2026-03-18,2026-06-15,closed,140325.02568835102,13241.232270300148,0.09436116049397851,13,27,61,time_soft
232,2026-05-05,2026-08-03,closed,147534.64522089506,7452.194338548132,0.050511487165542664,20,35,61,time_soft
233,2026-06-05,2026-09-02,closed,150177.61931754008,5600.057654345467,0.037289562051882955,21,40,61,time_soft
234,2026-06-10,2026-09-08,closed,150938.70735211577,6088.194962189885,0.04033554459948503,19,41,61,time_soft
235,2026-06-15,2026-09-11,closed,153612.09739784672,6811.678195885713,0.04434337081046324,20,44,61,time_soft
236,2026-08-03,,active,154142.52568126124,4742.971670647914,0.030770039933402406,9,26,33,
237,2026-09-02,,active,156901.2244048525,1613.3950052527443,0.010282870712912338,2,6,11,
238,2026-09-08,,active,159274.97030909243,1637.803927491349,0.01028287071291234,2,6,8,
239,2026-09-11,,active,159973.80468040984,1300.0249099025755,0.00812648616127947,1,3,5,
