baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
6,0.0,0.5,0.0,1,0.025184344324516994,-0.46191349696734396,0.05452177624135858,-0.2370201671701847,-0.05295227184686841,-0.46191349696734396,0.033280124581016146,-0.37432865444027086
6,0.0,0.5,0.1,0,0.02491170751367422,-0.3846368481020467,0.06476682521864098,-0.14611973674789125,-0.047134117525534605,-0.3846368481020467,0.033124062279130895,-0.2779256353588121
6,0.0,0.5,0.1,1,0.026931179120889936,-0.36717178433561315,0.07334762710490168,-0.1468419406902508,-0.0313578139685195,-0.36717178433561315,0.02912745919828419,-0.2446882664919453
6,0.0,0.5,0.2,0,0.027604006554254212,-0.31830349408475833,0.08672228570291401,-0.09939541633077764,-0.036408673526793986,-0.31830349408475833,0.034210596377266755,-0.18662762712536995
6,0.0,0.5,0.2,1,0.023361032502567936,-0.360106514718452,0.06487256283278484,-0.11345205655340052,-0.04812243132084082,-0.360106514718452,0.029037722312307945,-0.2319240935244229
6,0.0,1.0,0.0,0,0.02688130379009257,-0.4587241460504762,0.05860015004994888,-0.234821389700975,-0.05098146919736378,-0.4587241460504762,0.03542141382048847,-0.3774802957534328
6,0.0,1.0,0.0,1,0.02472155443141788,-0.46205546047090684,0.05350343529372588,-0.23702016717018592,-0.053014930837881176,-0.46205546047090684,0.033936351996134206,-0.37432820740684114
6,0.0,1.0,0.1,0,0.027207301319067678,-0.3846368481020467,0.07073503605626834,-0.14611973674789147,-0.047134117525534605,-0.3846368481020467,0.03324601912626224,-0.2779210901817518
6,0.0,1.0,0.1,1,0.030221877388121765,-0.36397081578319046,0.08303379303390161,-0.14560371298071284,-0.029691516954647317,-0.36397081578319046,0.03072978684865535,-0.2446882032498321
6,0.0,1.0,0.2,0,0.030138106844867174,-0.31830349408475833,0.09468355643259749,-0.09939541633077764,-0.036408673526793986,-0.31830349408475833,0.03398108263442312,-0.18662762712536995
6,0.0,1.0,0.2,1,0.026534349393531054,-0.35620530782262105,0.07449172937856478,-0.11345205655340052,-0.04627278324411745,-0.35620530782262105,0.029558524775425976,-0.23366184918213362
6,0.0,1.5,0.0,0,0.031021095829553147,-0.4571115894969703,0.06786328883870653,-0.23616676562731742,-0.050260680484183744,-0.4571115894969703,0.03510139470175533,-0.38231819521294486
6,0.0,1.5,0.0,1,0.03048853385949224,-0.4569333995138968,0.06672424010135199,-0.240877689063689,-0.048916981320177494,-0.4569333995138968,0.03517416209815205,-0.37760620515614096
6,0.0,1.5,0.1,0,0.024517832450359878,-0.3709539327159581,0.06609400868418167,-0.19236322251500748,-0.038177855162370766,-0.3709539327159581,0.023152582524789578,-0.32180086704566657
6,0.0,1.5,0.1,1,0.025475446050938766,-0.3735476261272629,0.06819865599215348,-0.19345474683418962,-0.0237376994550718,-0.3735476261272629,0.01833874703558802,-0.30335985318676817
6,0.0,1.5,0.2,0,0.02818744164493725,-0.31442370375256634,0.08964795372781173,-0.10637621030612365,-0.033247831241162214,-0.31442370375256634,0.026845390121567725,-0.21441747026025282
6,0.0,1.5,0.2,1,0.02539492190633319,-0.3459970496474123,0.0733963539059418,-0.11414257019615581,-0.03937986207875725,-0.3459970496474123,0.022080376259089318,-0.24128042357379842
